Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,Functioning Day,Month,DayOfWeek,Is_Weekend,Hour_sin,Hour_cos,Month_sin,Month_cos,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Rented Bike Count
16,20.3,44,2.2,793,7.6,1.09,0.0,0.0,1,1,10,0,0,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,True,False,False,False,1413
13,24.3,37,2.3,1583,8.6,2.22,0.0,0.0,1,1,5,6,1,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387,False,True,False,False,1579
0,15.8,82,1.6,546,12.7,0.0,0.0,0.0,1,1,5,3,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,False,True,False,False,844
11,-13.8,25,3.5,1996,-29.6,0.91,0.0,0.6,1,1,1,3,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,False,False,False,True,122
1,0.6,96,2.1,118,0.0,0.0,0.0,4.0,1,1,2,4,0,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,False,False,False,True,55
6,18.8,78,2.0,1259,14.8,0.01,0.0,0.0,1,1,6,4,0,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,False,False,True,False,744
10,15.7,58,1.3,1980,7.4,0.69,0.0,0.0,1,1,3,2,0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,False,True,False,False,552
18,24.8,48,1.4,2000,13.0,0.51,0.0,0.0,1,0,9,1,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,True,False,False,False,0
14,-12.1,27,2.5,1879,-27.3,1.25,0.0,0.4,1,1,1,4,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,False,False,False,True,116
5,22.2,90,1.4,514,20.4,0.0,0.0,0.0,1,1,9,6,1,0.9659258262890683,0.25881904510252074,-1.0,-1.8369701987210297e-16,True,False,False,False,123
1,6.6,66,1.0,2000,0.6,0.0,0.0,0.0,1,1,10,2,0,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,True,False,False,False,324
1,23.9,51,0.9,2000,13.1,0.0,0.0,0.0,1,1,8,5,1,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,False,False,True,False,969
9,-16.2,33,2.9,2000,-28.7,0.19,0.0,0.6,1,1,1,3,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,False,False,False,True,187
11,5.3,43,1.8,1177,-6.2,1.38,0.0,0.0,1,1,11,4,0,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,True,False,False,False,642
17,27.9,51,1.4,2000,16.8,1.19,0.0,0.0,1,1,9,3,0,-0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,True,False,False,False,2021
2,4.1,34,1.3,928,-10.3,0.0,0.0,0.0,1,1,11,2,0,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,True,False,False,False,275
23,11.0,74,0.1,1817,6.5,0.0,0.0,0.0,1,1,10,2,0,-0.25881904510252157,0.9659258262890681,-0.8660254037844386,0.5000000000000001,True,False,False,False,884
5,6.7,81,1.1,1467,3.6,0.0,0.0,0.0,1,1,10,5,1,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5000000000000001,True,False,False,False,148
14,5.7,80,3.7,348,2.5,0.13,0.0,0.0,1,1,2,2,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,False,False,False,True,17
18,25.6,57,2.7,1217,16.4,0.96,0.0,0.0,1,1,6,3,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,False,False,True,False,3221
10,3.3,47,0.7,818,-6.9,0.22,0.0,0.0,1,1,2,1,0,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,False,False,False,True,261
17,25.6,57,3.3,919,16.4,0.87,0.0,0.0,1,1,6,2,0,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,False,False,True,False,2664
21,25.6,56,0.7,884,16.1,0.0,0.0,0.0,1,1,5,1,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,False,True,False,False,1944
12,24.7,43,1.8,1809,11.2,1.75,0.0,0.0,1,0,9,1,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,True,False,False,False,0
4,0.0,32,0.4,2000,-14.7,0.0,0.0,0.0,1,1,1,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,False,False,False,True,31
14,18.0,28,1.6,1820,-0.8,3.11,0.0,0.0,1,1,4,0,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,False,True,False,False,1016
6,17.6,95,1.7,974,16.7,0.0,1.5,0.0,1,1,9,4,0,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,True,False,False,False,23
14,25.9,28,2.2,808,5.9,2.92,0.0,0.0,1,1,4,4,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,False,True,False,False,970
6,9.6,84,0.7,301,7.0,0.0,0.0,0.0,1,1,3,2,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,False,True,False,False,258
15,26.7,40,1.6,1995,11.9,2.42,0.0,0.0,1,1,6,4,0,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,False,False,True,False,1461
16,27.6,68,2.1,1038,21.1,1.46,0.0,0.0,1,1,8,3,0,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,False,False,True,False,1142
0,-3.3,35,1.8,1977,-16.6,0.0,0.0,0.0,0,1,2,4,0,0.0,1.0,0.8660254037844386,0.5000000000000001,False,False,False,True,105
10,23.9,57,2.1,977,14.8,2.54,0.0,0.0,1,1,6,3,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,False,False,True,False,922
5,12.4,60,0.8,1563,4.8,0.0,0.0,0.0,1,1,10,4,0,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5000000000000001,True,False,False,False,178
13,7.9,58,4.3,488,0.1,1.88,0.0,0.0,1,1,4,4,0,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,False,True,False,False,683
4,-9.5,40,1.9,2000,-20.6,0.0,0.0,0.0,1,1,12,6,1,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,False,False,False,True,41
19,1.6,53,4.0,2000,-6.9,0.0,0.0,0.0,1,1,12,6,1,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,False,False,False,True,181
21,3.1,58,0.4,936,-4.3,0.0,0.0,0.0,1,1,1,6,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,False,False,False,True,213
16,3.7,14,3.9,2000,-21.4,1.71,0.0,0.0,1,1,2,2,0,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,False,False,False,True,409
19,25.2,53,3.1,1983,0.0,0.51,0.0,0.0,1,1,5,3,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,False,True,False,False,2534
9,12.2,51,0.7,1918,2.3,1.02,0.0,0.0,1,1,10,0,0,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,True,False,False,False,1166
2,17.1,74,0.4,350,12.4,0.0,0.0,0.0,1,1,5,1,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,False,True,False,False,372
2,-2.3,62,0.9,1560,-8.6,0.0,0.0,0.0,1,1,1,1,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,False,False,False,True,69
5,2.2,97,2.9,362,1.7,0.0,0.0,0.0,0,1,3,3,0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,False,True,False,False,11
21,21.5,69,2.6,942,15.5,0.0,0.0,0.0,1,1,6,3,0,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,False,False,True,False,2161
1,0.3,63,0.7,760,-5.9,0.0,0.0,0.0,1,1,12,4,0,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,False,False,False,True,269
9,-5.9,36,5.1,1941,-18.6,0.1,0.0,0.0,1,1,12,0,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,False,False,False,True,326
9,27.5,54,1.0,1993,17.3,0.81,0.0,0.0,1,1,8,0,0,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,False,False,True,False,993
14,-7.4,33,4.0,1713,-20.9,2.17,0.0,0.0,1,1,2,6,1,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,False,False,False,True,177
15,20.3,52,1.3,2000,10.1,1.15,0.0,0.0,1,0,9,4,0,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16,True,False,False,False,0
22,26.0,45,1.7,2000,13.1,0.0,0.0,0.0,1,1,8,4,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,False,False,True,False,1787
11,17.4,54,0.9,1840,7.9,0.51,0.0,0.0,1,1,4,6,1,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,False,True,False,False,424
17,6.9,25,2.9,1795,-11.8,1.07,0.0,0.0,1,1,2,6,1,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,False,False,False,True,589
23,-0.3,35,2.1,1577,-13.9,0.0,0.0,0.0,1,1,2,2,0,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,False,False,False,True,160
23,20.7,66,1.6,2000,14.1,0.0,0.0,0.0,1,1,6,5,1,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,False,False,True,False,766
8,20.8,94,1.0,159,19.7,0.05,3.5,0.0,1,1,6,1,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,False,False,True,False,53
8,19.7,69,2.0,1448,13.8,0.54,0.0,0.0,1,1,6,4,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,False,False,True,False,2348
21,29.8,59,1.4,2000,20.9,0.0,0.0,0.0,1,1,7,4,0,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,False,False,True,False,1869
19,8.0,42,2.9,2000,-4.1,0.0,0.0,0.0,1,1,10,5,1,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,True,False,False,False,864
20,1.9,90,0.9,88,0.4,0.0,0.0,0.0,1,1,12,5,1,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,False,False,False,True,66
0,3.6,49,0.8,1990,-6.1,0.0,0.0,0.0,1,1,11,6,1,0.0,1.0,-0.5000000000000004,0.8660254037844384,True,False,False,False,592
15,8.9,34,2.9,1787,-6.1,0.52,0.0,0.0,1,1,11,5,1,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,True,False,False,False,1018
8,0.0,77,2.8,289,-3.5,0.06,0.0,0.0,1,1,2,5,1,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,False,False,False,True,203
21,30.3,69,2.2,1834,23.9,0.0,0.0,0.0,1,1,8,1,0,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,False,False,True,False,1826
0,23.5,56,1.5,2000,14.2,0.0,0.0,0.0,1,1,9,6,1,0.0,1.0,-1.0,-1.8369701987210297e-16,True,False,False,False,1336
21,17.8,66,1.1,2000,11.3,0.0,0.0,0.0,1,0,9,4,0,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210297e-16,True,False,False,False,0
4,15.4,74,0.9,2000,10.7,0.0,0.0,0.0,1,1,9,5,1,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,True,False,False,False,301
8,19.1,53,1.7,1952,9.2,0.8,0.0,0.0,1,1,7,6,1,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,False,False,True,False,684
2,12.5,54,0.7,1500,3.4,0.0,0.0,0.0,1,1,5,3,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,False,True,False,False,385
17,18.2,43,2.3,1925,5.4,0.68,0.0,0.0,1,1,10,6,1,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,True,False,False,False,1990
9,22.4,62,0.9,761,14.7,0.93,0.0,0.0,1,1,6,1,0,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,False,False,True,False,1381
12,10.6,52,3.1,390,1.1,2.27,0.0,0.0,1,1,3,5,1,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,False,True,False,False,806
15,10.2,58,2.0,573,2.2,0.29,0.0,0.0,1,1,11,6,1,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,True,False,False,False,832
12,20.3,34,2.6,2000,3.9,2.85,0.0,0.0,0,1,9,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,True,False,False,False,754
14,24.1,33,1.3,2000,6.8,2.52,0.0,0.0,1,1,9,2,0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,True,False,False,False,1972
20,-1.5,91,1.7,270,-2.7,0.0,0.0,3.3,1,1,1,1,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,False,False,False,True,72
2,21.7,78,1.0,2000,17.6,0.0,0.0,0.0,1,1,9,5,1,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,True,False,False,False,580
13,33.0,55,1.0,1967,22.7,1.49,0.0,0.0,1,1,8,1,0,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,False,False,True,False,662
12,-1.5,35,1.2,1551,-15.0,1.9,0.0,0.0,1,1,2,3,0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,False,False,False,True,253
14,11.9,34,2.4,1835,-3.4,2.12,0.0,0.0,1,1,10,2,0,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,True,False,False,False,963
20,10.7,70,2.8,236,5.4,0.0,0.0,0.0,1,1,3,6,1,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,False,True,False,False,502
8,-3.6,63,0.9,1473,-9.6,0.07,0.0,0.0,1,1,2,3,0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,False,False,False,True,783
11,27.2,46,1.7,1301,14.5,2.88,0.0,0.0,1,1,6,5,1,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,False,False,True,False,1200
5,18.8,61,1.2,2000,11.1,0.0,0.0,0.0,1,1,6,0,0,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,False,False,True,False,324
19,8.7,78,2.5,460,5.0,0.0,0.0,0.0,1,1,11,4,0,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,True,False,False,False,1303
20,-6.0,42,0.8,2000,-16.8,0.0,0.0,0.0,1,1,12,6,1,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,False,False,False,True,166
0,-8.1,41,2.0,2000,-19.0,0.0,0.0,0.0,1,1,12,6,1,0.0,1.0,-2.4492935982947064e-16,1.0,False,False,False,True,175
6,-0.1,71,0.8,895,-4.7,0.0,0.0,0.7,0,1,12,4,0,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,False,False,False,True,114
20,8.2,53,0.6,1621,-0.8,0.0,0.0,0.0,1,1,11,6,1,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,True,False,False,False,711
16,4.2,89,2.5,479,2.5,0.07,0.0,0.0,1,1,2,2,0,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,False,False,False,True,9
1,-12.3,47,1.9,1837,-21.3,0.0,0.0,0.0,1,1,2,2,0,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,False,False,False,True,96
10,9.6,53,1.4,1818,0.4,1.16,0.0,0.0,1,1,11,2,0,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,True,False,False,False,779
12,34.2,35,1.8,1528,16.5,3.14,0.0,0.0,1,1,7,5,1,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,False,False,True,False,735
8,22.7,65,0.7,759,15.7,1.05,0.0,0.0,1,1,6,0,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,False,False,True,False,2357
15,16.6,36,2.5,808,1.4,1.45,0.0,0.0,1,1,11,5,1,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,True,False,False,False,1229
10,21.7,60,1.7,1540,13.5,1.44,0.0,0.0,1,1,9,0,0,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,True,False,False,False,868
13,19.1,65,1.9,1145,12.3,2.26,0.0,0.0,1,1,5,6,1,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387,False,True,False,False,1839
8,25.1,97,0.8,490,24.5,0.26,0.0,0.0,1,1,7,2,0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,False,False,True,False,827
6,13.9,83,3.2,2000,11.0,0.04,0.0,0.0,1,1,5,2,0,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,False,True,False,False,436
9,16.2,60,1.9,1899,8.4,1.16,0.0,0.0,1,1,10,6,1,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,True,False,False,False,753
4,21.8,82,0.7,702,18.5,0.0,0.0,0.0,1,1,6,0,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,False,False,True,False,199
18,34.4,53,3.3,1650,23.4,0.8,0.0,0.0,1,1,8,4,0,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,False,False,True,False,1920
8,24.0,84,3.5,1975,21.1,0.47,0.0,0.0,1,1,8,1,0,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,False,False,True,False,1530
6,25.6,93,1.1,852,24.3,0.01,0.0,0.0,1,1,7,3,0,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,False,False,True,False,593
7,-0.4,92,1.1,121,-1.5,0.0,0.0,4.0,1,1,12,6,1,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,False,False,False,True,20
9,-4.6,34,1.2,1583,-18.1,0.87,0.0,0.0,1,1,3,4,0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,False,True,False,False,343
16,20.9,34,5.8,2000,4.4,1.37,0.0,0.0,1,1,4,1,0,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,False,True,False,False,1080
5,18.1,73,0.5,1182,13.1,0.0,0.0,0.0,1,1,6,1,0,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,False,False,True,False,282
0,-0.7,37,3.5,1716,-13.6,0.0,0.0,0.0,0,1,2,3,0,0.0,1.0,0.8660254037844386,0.5000000000000001,False,False,False,True,126
7,-15.1,45,0.9,2000,-24.4,0.0,0.0,0.0,1,1,1,4,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,False,False,False,True,189
14,21.1,32,4.4,1999,3.7,2.48,0.0,0.0,1,0,9,6,1,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,True,False,False,False,0
12,22.4,97,1.0,945,21.8,0.46,0.0,0.0,1,1,7,0,0,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,False,False,True,False,218
4,24.7,49,1.0,1293,13.2,0.0,0.0,0.0,1,1,6,1,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,False,False,True,False,143
2,16.9,88,2.5,2000,14.8,0.0,1.5,0.0,1,0,10,5,1,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,True,False,False,False,0
17,16.9,97,2.1,728,16.4,0.08,5.5,0.0,1,1,10,4,0,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,True,False,False,False,66
5,-6.4,47,2.4,1981,-15.8,0.0,0.0,0.0,1,1,1,2,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,False,False,False,True,67
15,21.8,28,2.3,1162,2.4,2.4,0.0,0.0,1,1,3,4,0,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,False,True,False,False,1068
9,-6.5,27,0.5,1928,-22.4,0.23,0.0,0.0,1,1,12,4,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,False,False,False,True,490
17,29.6,42,1.3,2000,15.3,0.98,0.0,0.0,1,1,9,5,1,-0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,True,False,False,False,1845
0,0.0,75,2.3,394,-3.9,0.0,0.0,0.0,1,1,2,1,0,0.0,1.0,0.8660254037844386,0.5000000000000001,False,False,False,True,177
14,2.9,14,4.3,2000,-22.0,2.29,0.0,0.0,0,1,2,3,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,False,False,False,True,270
4,19.7,73,1.6,848,14.7,0.0,0.0,0.0,1,1,6,1,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,False,False,True,False,268
15,-5.5,33,4.5,2000,-19.2,0.92,0.0,0.0,1,1,12,0,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,False,False,False,True,269
18,24.0,55,2.2,1691,14.3,0.12,0.0,0.0,1,0,9,2,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,True,False,False,False,0
1,28.3,78,0.5,1072,24.0,0.0,0.0,0.0,1,1,7,4,0,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,False,False,True,False,747
12,16.5,17,3.3,1819,-8.6,3.13,0.0,0.0,1,1,4,2,0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,False,True,False,False,1047
10,13.7,57,1.2,2000,5.3,1.33,0.0,0.0,1,1,10,3,0,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,True,False,False,False,864
21,-8.9,35,3.2,2000,-21.6,0.0,0.0,0.0,1,1,2,6,1,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,False,False,False,True,107
12,2.7,33,2.7,1281,-12.0,0.6,0.0,0.0,1,1,1,0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,False,False,False,True,356
19,14.3,37,3.1,1247,-0.2,0.1,0.0,0.0,1,1,3,0,0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,False,True,False,False,1031
19,16.4,47,1.0,1694,5.0,0.0,0.0,0.0,1,1,10,3,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,True,False,False,False,1968
12,33.4,54,2.6,1648,22.8,2.09,0.0,0.0,1,1,8,0,0,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,False,False,True,False,724
16,26.3,74,0.7,1580,21.2,0.52,0.0,0.0,1,1,7,1,0,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,False,False,True,False,1462
16,17.7,47,3.4,2000,6.2,0.81,0.0,0.0,1,1,10,0,0,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,True,False,False,False,1357
22,18.6,62,0.6,2000,11.1,0.0,0.0,0.0,1,1,9,5,1,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,True,False,False,False,1430
18,28.1,86,2.3,1244,25.5,0.28,0.5,0.0,1,1,8,3,0,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,False,False,True,False,1850
7,14.2,81,0.3,1991,10.9,0.13,0.0,0.0,1,1,5,0,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,False,True,False,False,389
11,23.7,56,2.4,1070,14.3,2.33,0.0,0.0,1,1,6,2,0,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,False,False,True,False,1100
20,28.8,54,1.1,964,18.5,0.09,0.0,0.0,1,1,6,0,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,False,False,True,False,2456
11,5.7,81,1.1,192,2.6,0.18,0.0,0.0,1,1,12,5,1,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,False,False,False,True,282
19,16.4,42,1.8,2000,3.4,0.0,0.0,0.0,1,1,10,0,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,True,False,False,False,2150
9,6.3,73,1.3,218,1.8,0.79,0.0,0.0,1,1,3,6,1,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,False,True,False,False,331
23,12.4,58,2.5,1843,4.3,0.0,0.0,0.0,1,1,5,4,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,False,True,False,False,935
3,18.2,52,1.5,2000,8.1,0.0,0.0,0.0,1,1,9,1,0,0.7071067811865476,0.7071067811865476,-1.0,-1.8369701987210297e-16,True,False,False,False,261
4,18.5,72,0.6,1168,13.3,0.0,0.0,0.0,1,1,6,1,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,False,False,True,False,214
19,-0.4,62,0.9,1103,-6.8,0.0,0.0,0.0,1,1,12,3,0,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,False,False,False,True,402
15,17.1,33,2.1,1929,0.6,2.04,0.0,0.0,1,1,10,4,0,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,True,False,False,False,1322
23,23.5,83,1.4,436,20.4,0.0,0.0,0.0,1,1,6,4,0,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,False,False,True,False,1552
9,-17.5,37,3.8,1941,-28.7,0.21,0.0,0.5,1,1,1,4,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,False,False,False,True,149
10,19.3,59,0.2,2000,11.0,0.94,0.0,0.0,0,1,9,6,1,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,True,False,False,False,620
13,6.5,26,2.4,1974,-11.6,1.84,0.0,0.0,1,1,11,3,0,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,True,False,False,False,678
15,12.1,30,3.0,1120,-4.9,2.41,0.0,0.0,1,1,3,4,0,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,False,True,False,False,849
18,16.6,33,3.4,1182,0.2,0.86,0.0,0.0,1,1,4,2,0,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,False,True,False,False,1918
